9128285Q9,100.426,0,0,100.441,0,0
9128285L0,99.8398,0,0,99.8555,0,0
9128285Q9,99.1543,1000000,2000000,99.1582,1000000,2000000
9128285M8,99.8633,0,0,99.8789,0,0
912810SE9,99.3848,0,0,99.3965,0,0
9128285L0,99.0137,1000000,2000000,99.0176,1000000,2000000
9128285M8,99.7324,0,0,99.7441,0,0
9128285L0,99.3105,1000000,2000000,99.3145,1000000,2000000
9128285N6,100.945,0,0,100.961,0,0
9128285P1,100.35,1000000,2000000,100.354,1000000,2000000
9128285N6,100.693,1000000,2000000,100.697,1000000,2000000
912810SE9,99.9219,1000000,2000000,99.9297,1000000,2000000
912810SE9,99.1074,1000000,2000000,99.1113,1000000,2000000
9128285P1,100.555,1000000,2000000,100.563,1000000,2000000
9128285P1,100.227,0,0,100.242,0,0
9128285Q9,99.7246,1000000,2000000,99.7285,1000000,2000000
9128285Q9,99.125,1000000,2000000,99.1328,1000000,2000000
9128285M8,99.5078,0,0,99.5234,0,0
9128285M8,99.0234,1000000,2000000,99.0313,1000000,2000000
9128285M8,100.266,1000000,2000000,100.273,1000000,2000000
912810SE9,99.7051,1000000,2000000,99.709,1000000,2000000
9128285M8,100.264,1000000,2000000,100.268,1000000,2000000
9128285M8,99.4492,0,0,99.4648,0,0
9128285L0,99.0625,1000000,2000000,99.0703,1000000,2000000
9128285M8,100.961,1000000,2000000,100.969,1000000,2000000
9128285L0,99.3125,0,0,99.3281,0,0
9128285Q9,99.7695,0,0,99.7852,0,0
9128285P1,99.4395,1000000,2000000,99.4434,1000000,2000000
9128285P1,100.662,1000000,2000000,100.666,1000000,2000000
9128285L0,100.498,1000000,2000000,100.502,1000000,2000000
9128285P1,100.088,0,0,100.1,0,0
9128285P1,100.813,0,0,100.828,0,0
9128285N6,99.4629,0,0,99.4746,0,0
9128285M8,100.469,0,0,100.484,0,0
9128285N6,100.684,1000000,2000000,100.691,1000000,2000000
9128285L0,100.668,1000000,2000000,100.676,1000000,2000000
9128285Q9,99.7773,1000000,2000000,99.7852,1000000,2000000
9128285L0,100.32,0,0,100.336,0,0
9128285Q9,100.012,0,0,100.027,0,0
9128285Q9,100.938,1000000,2000000,100.945,1000000,2000000
9128285N6,99.0527,1000000,2000000,99.0566,1000000,2000000
9128285M8,100.281,1000000,2000000,100.289,1000000,2000000
9128285L0,100.75,1000000,2000000,100.758,1000000,2000000
9128285N6,99.7715,1000000,2000000,99.7754,1000000,2000000
9128285M8,99.8125,1000000,2000000,99.8203,1000000,2000000
9128285M8,100.299,1000000,2000000,100.303,1000000,2000000
9128285N6,99.1777,0,0,99.1895,0,0
912810SE9,99.0684,1000000,2000000,99.0723,1000000,2000000
912810SE9,99.9746,1000000,2000000,99.9785,1000000,2000000
9128285M8,99.6641,0,0,99.6797,0,0
9128285Q9,100.992,1000000,2000000,101,1000000,2000000
9128285Q9,100.199,1000000,2000000,100.207,1000000,2000000
9128285M8,100.697,1000000,2000000,100.701,1000000,2000000
9128285M8,100.666,0,0,100.678,0,0
9128285M8,100.668,1000000,2000000,100.676,1000000,2000000
9128285P1,100.529,0,0,100.541,0,0
9128285L0,99.7988,1000000,2000000,99.8027,1000000,2000000
9128285N6,100.152,1000000,2000000,100.16,1000000,2000000
9128285N6,100.504,0,0,100.52,0,0
9128285N6,100.08,0,0,100.092,0,0
9128285N6,99.5566,1000000,2000000,99.5605,1000000,2000000
9128285N6,100.268,0,0,100.279,0,0
9128285Q9,100.768,0,0,100.779,0,0
912810SE9,100.162,1000000,2000000,100.166,1000000,2000000
9128285M8,100.135,1000000,2000000,100.139,1000000,2000000
912810SE9,99.9453,1000000,2000000,99.9531,1000000,2000000
9128285L0,100.654,0,0,100.666,0,0
9128285Q9,99.0859,1000000,2000000,99.0938,1000000,2000000
9128285N6,99.5098,1000000,2000000,99.5137,1000000,2000000
9128285P1,99.6406,1000000,2000000,99.6484,1000000,2000000
9128285M8,100.732,0,0,100.744,0,0
9128285P1,99.5352,1000000,2000000,99.543,1000000,2000000
9128285M8,100.727,1000000,2000000,100.734,1000000,2000000
9128285N6,100.844,1000000,2000000,100.852,1000000,2000000
9128285L0,99.791,1000000,2000000,99.7949,1000000,2000000
9128285P1,100.498,1000000,2000000,100.502,1000000,2000000
9128285M8,100.902,1000000,2000000,100.91,1000000,2000000
9128285N6,100.855,0,0,100.871,0,0
912810SE9,100.102,1000000,2000000,100.109,1000000,2000000
9128285P1,100.758,1000000,2000000,100.766,1000000,2000000
912810SE9,99.4668,0,0,99.4785,0,0
912810SE9,100.248,1000000,2000000,100.252,1000000,2000000
9128285N6,99.4785,0,0,99.4902,0,0
9128285L0,99.3887,0,0,99.4004,0,0
9128285M8,99.2012,1000000,2000000,99.2051,1000000,2000000
9128285N6,100.65,0,0,100.662,0,0
9128285L0,99.459,1000000,2000000,99.4629,1000000,2000000
9128285P1,99.6035,0,0,99.6152,0,0
9128285L0,99.3848,0,0,99.3965,0,0
9128285P1,99.2598,0,0,99.2715,0,0
9128285L0,99.3594,0,0,99.375,0,0
9128285P1,100.27,1000000,2000000,100.277,1000000,2000000
9128285M8,99.9375,1000000,2000000,99.9453,1000000,2000000
9128285P1,99.4453,1000000,2000000,99.4531,1000000,2000000
9128285M8,100.502,0,0,100.514,0,0
912810SE9,100.49,0,0,100.502,0,0
9128285Q9,100.561,1000000,2000000,100.564,1000000,2000000
9128285N6,100.514,1000000,2000000,100.518,1000000,2000000
9128285Q9,100.234,1000000,2000000,100.242,1000000,2000000
9128285N6,99.3066,0,0,99.3184,0,0
9128285L0,100.82,0,0,100.836,0,0
912810SE9,100.211,1000000,2000000,100.219,1000000,2000000
9128285P1,99.1387,1000000,2000000,99.1426,1000000,2000000
9128285M8,99.4023,0,0,99.418,0,0
9128285L0,100.299,1000000,2000000,100.303,1000000,2000000
912810SE9,100.318,1000000,2000000,100.322,1000000,2000000
9128285M8,100.002,0,0,100.014,0,0
9128285M8,99.4375,0,0,99.4531,0,0
9128285N6,100.68,1000000,2000000,100.688,1000000,2000000
9128285N6,100.461,0,0,100.477,0,0
9128285Q9,99.2461,1000000,2000000,99.2539,1000000,2000000
9128285L0,100.014,0,0,100.025,0,0
9128285L0,99.9531,0,0,99.9688,0,0
9128285M8,100.613,0,0,100.629,0,0
9128285P1,99.9629,0,0,99.9746,0,0
9128285N6,99.457,0,0,99.4727,0,0
9128285L0,100.254,0,0,100.27,0,0
9128285P1,99.7422,0,0,99.7578,0,0
9128285M8,100.359,0,0,100.375,0,0
9128285P1,99.3262,0,0,99.3379,0,0
9128285P1,99.9082,1000000,2000000,99.9121,1000000,2000000
9128285Q9,99.9434,1000000,2000000,99.9473,1000000,2000000
9128285Q9,99.0762,0,0,99.0879,0,0
912810SE9,100.217,0,0,100.229,0,0
9128285N6,100.055,1000000,2000000,100.063,1000000,2000000
912810SE9,99.6602,1000000,2000000,99.668,1000000,2000000
912810SE9,99.3613,1000000,2000000,99.3652,1000000,2000000
9128285M8,100.41,1000000,2000000,100.418,1000000,2000000
912810SE9,100.16,0,0,100.176,0,0
9128285M8,99.6973,0,0,99.709,0,0
9128285M8,100.475,1000000,2000000,100.479,1000000,2000000
9128285Q9,99.4453,1000000,2000000,99.4531,1000000,2000000
912810SE9,100.969,1000000,2000000,100.977,1000000,2000000
9128285L0,99.9453,1000000,2000000,99.9531,1000000,2000000
912810SE9,100.441,0,0,100.457,0,0
912810SE9,99.3203,1000000,2000000,99.3281,1000000,2000000
9128285P1,100.977,0,0,100.992,0,0
9128285N6,99.5313,1000000,2000000,99.5391,1000000,2000000
9128285N6,99.6133,0,0,99.6289,0,0
9128285L0,100.635,1000000,2000000,100.639,1000000,2000000
9128285M8,100.047,0,0,100.063,0,0
9128285L0,99.0293,0,0,99.041,0,0
9128285N6,100.291,1000000,2000000,100.295,1000000,2000000
9128285N6,99.6484,0,0,99.6641,0,0
9128285Q9,99.0996,0,0,99.1113,0,0
9128285P1,99.4668,0,0,99.4785,0,0
9128285L0,100.486,0,0,100.498,0,0
912810SE9,99.4688,0,0,99.4844,0,0
9128285N6,100.76,0,0,100.771,0,0
9128285Q9,99.5488,0,0,99.5605,0,0
9128285P1,100.279,1000000,2000000,100.283,1000000,2000000
9128285M8,100.135,0,0,100.146,0,0
9128285L0,99.9375,0,0,99.9531,0,0
9128285M8,100.619,0,0,100.631,0,0
9128285M8,99.8008,0,0,99.8164,0,0
9128285N6,99.7285,1000000,2000000,99.7324,1000000,2000000
9128285P1,99.3672,0,0,99.3828,0,0
9128285N6,99.0879,0,0,99.0996,0,0
912810SE9,100.445,0,0,100.461,0,0
9128285Q9,99.6035,0,0,99.6152,0,0
9128285Q9,100.518,0,0,100.529,0,0
9128285L0,99.2676,0,0,99.2793,0,0
912810SE9,99.8574,0,0,99.8691,0,0
9128285M8,100.34,0,0,100.355,0,0
9128285L0,99.7578,1000000,2000000,99.7656,1000000,2000000
9128285L0,100.588,1000000,2000000,100.592,1000000,2000000
9128285Q9,100.322,0,0,100.334,0,0
9128285P1,99.041,1000000,2000000,99.0449,1000000,2000000
9128285M8,99.4414,1000000,2000000,99.4492,1000000,2000000
9128285N6,99.7715,1000000,2000000,99.7754,1000000,2000000
9128285P1,100.561,1000000,2000000,100.564,1000000,2000000
912810SE9,99.3301,0,0,99.3418,0,0
9128285L0,99.2734,0,0,99.2891,0,0
912810SE9,100.875,0,0,100.891,0,0
9128285P1,100.188,1000000,2000000,100.195,1000000,2000000
9128285N6,100.533,1000000,2000000,100.537,1000000,2000000
912810SE9,99.0449,0,0,99.0566,0,0
9128285P1,100.555,0,0,100.57,0,0
9128285P1,100.5,1000000,2000000,100.508,1000000,2000000
9128285P1,99.8242,1000000,2000000,99.832,1000000,2000000
9128285Q9,100.059,1000000,2000000,100.066,1000000,2000000
9128285N6,100.096,0,0,100.107,0,0
9128285P1,100.936,0,0,100.947,0,0
9128285Q9,99.334,0,0,99.3457,0,0
9128285M8,99.1758,0,0,99.1914,0,0
9128285Q9,100.426,0,0,100.441,0,0
9128285L0,99.8398,0,0,99.8555,0,0
9128285Q9,99.1543,1000000,2000000,99.1582,1000000,2000000
9128285M8,99.8633,0,0,99.8789,0,0
912810SE9,99.3848,0,0,99.3965,0,0
9128285L0,99.0137,1000000,2000000,99.0176,1000000,2000000
9128285M8,99.7324,0,0,99.7441,0,0
9128285L0,99.3105,1000000,2000000,99.3145,1000000,2000000
9128285N6,100.945,0,0,100.961,0,0
9128285P1,100.35,1000000,2000000,100.354,1000000,2000000
9128285N6,100.693,1000000,2000000,100.697,1000000,2000000
912810SE9,99.9219,1000000,2000000,99.9297,1000000,2000000
912810SE9,99.1074,1000000,2000000,99.1113,1000000,2000000
9128285P1,100.555,1000000,2000000,100.563,1000000,2000000
9128285P1,100.227,0,0,100.242,0,0
9128285Q9,99.7246,1000000,2000000,99.7285,1000000,2000000
9128285Q9,99.125,1000000,2000000,99.1328,1000000,2000000
9128285M8,99.5078,0,0,99.5234,0,0
9128285M8,99.0234,1000000,2000000,99.0313,1000000,2000000
9128285M8,100.266,1000000,2000000,100.273,1000000,2000000
912810SE9,99.7051,1000000,2000000,99.709,1000000,2000000
9128285M8,100.264,1000000,2000000,100.268,1000000,2000000
9128285M8,99.4492,0,0,99.4648,0,0
9128285L0,99.0625,1000000,2000000,99.0703,1000000,2000000
9128285M8,100.961,1000000,2000000,100.969,1000000,2000000
9128285L0,99.3125,0,0,99.3281,0,0
9128285Q9,99.7695,0,0,99.7852,0,0
9128285P1,99.4395,1000000,2000000,99.4434,1000000,2000000
9128285P1,100.662,1000000,2000000,100.666,1000000,2000000
9128285L0,100.498,1000000,2000000,100.502,1000000,2000000
9128285P1,100.088,0,0,100.1,0,0
9128285P1,100.813,0,0,100.828,0,0
9128285N6,99.4629,0,0,99.4746,0,0
9128285M8,100.469,0,0,100.484,0,0
9128285N6,100.684,1000000,2000000,100.691,1000000,2000000
9128285L0,100.668,1000000,2000000,100.676,1000000,2000000
9128285Q9,99.7773,1000000,2000000,99.7852,1000000,2000000
9128285L0,100.32,0,0,100.336,0,0
9128285Q9,100.012,0,0,100.027,0,0
9128285Q9,100.938,1000000,2000000,100.945,1000000,2000000
9128285N6,99.0527,1000000,2000000,99.0566,1000000,2000000
9128285M8,100.281,1000000,2000000,100.289,1000000,2000000
9128285L0,100.75,1000000,2000000,100.758,1000000,2000000
9128285N6,99.7715,1000000,2000000,99.7754,1000000,2000000
9128285M8,99.8125,1000000,2000000,99.8203,1000000,2000000
9128285M8,100.299,1000000,2000000,100.303,1000000,2000000
9128285N6,99.1777,0,0,99.1895,0,0
912810SE9,99.0684,1000000,2000000,99.0723,1000000,2000000
912810SE9,99.9746,1000000,2000000,99.9785,1000000,2000000
9128285M8,99.6641,0,0,99.6797,0,0
9128285Q9,100.992,1000000,2000000,101,1000000,2000000
9128285Q9,100.199,1000000,2000000,100.207,1000000,2000000
9128285M8,100.697,1000000,2000000,100.701,1000000,2000000
9128285M8,100.666,0,0,100.678,0,0
9128285M8,100.668,1000000,2000000,100.676,1000000,2000000
9128285P1,100.529,0,0,100.541,0,0
9128285L0,99.7988,1000000,2000000,99.8027,1000000,2000000
9128285N6,100.152,1000000,2000000,100.16,1000000,2000000
9128285N6,100.504,0,0,100.52,0,0
9128285N6,100.08,0,0,100.092,0,0
9128285N6,99.5566,1000000,2000000,99.5605,1000000,2000000
9128285N6,100.268,0,0,100.279,0,0
9128285Q9,100.768,0,0,100.779,0,0
912810SE9,100.162,1000000,2000000,100.166,1000000,2000000
9128285M8,100.135,1000000,2000000,100.139,1000000,2000000
912810SE9,99.9453,1000000,2000000,99.9531,1000000,2000000
9128285L0,100.654,0,0,100.666,0,0
9128285Q9,99.0859,1000000,2000000,99.0938,1000000,2000000
9128285N6,99.5098,1000000,2000000,99.5137,1000000,2000000
9128285P1,99.6406,1000000,2000000,99.6484,1000000,2000000
9128285M8,100.732,0,0,100.744,0,0
9128285P1,99.5352,1000000,2000000,99.543,1000000,2000000
9128285M8,100.727,1000000,2000000,100.734,1000000,2000000
9128285N6,100.844,1000000,2000000,100.852,1000000,2000000
9128285L0,99.791,1000000,2000000,99.7949,1000000,2000000
9128285P1,100.498,1000000,2000000,100.502,1000000,2000000
9128285M8,100.902,1000000,2000000,100.91,1000000,2000000
9128285N6,100.855,0,0,100.871,0,0
912810SE9,100.102,1000000,2000000,100.109,1000000,2000000
9128285P1,100.758,1000000,2000000,100.766,1000000,2000000
912810SE9,99.4668,0,0,99.4785,0,0
912810SE9,100.248,1000000,2000000,100.252,1000000,2000000
9128285N6,99.4785,0,0,99.4902,0,0
9128285L0,99.3887,0,0,99.4004,0,0
9128285M8,99.2012,1000000,2000000,99.2051,1000000,2000000
9128285N6,100.65,0,0,100.662,0,0
9128285L0,99.459,1000000,2000000,99.4629,1000000,2000000
9128285P1,99.6035,0,0,99.6152,0,0
9128285L0,99.3848,0,0,99.3965,0,0
9128285P1,99.2598,0,0,99.2715,0,0
9128285L0,99.3594,0,0,99.375,0,0
9128285P1,100.27,1000000,2000000,100.277,1000000,2000000
9128285M8,99.9375,1000000,2000000,99.9453,1000000,2000000
9128285P1,99.4453,1000000,2000000,99.4531,1000000,2000000
9128285M8,100.502,0,0,100.514,0,0
912810SE9,100.49,0,0,100.502,0,0
9128285Q9,100.561,1000000,2000000,100.564,1000000,2000000
9128285N6,100.514,1000000,2000000,100.518,1000000,2000000
9128285Q9,100.234,1000000,2000000,100.242,1000000,2000000
9128285N6,99.3066,0,0,99.3184,0,0
9128285L0,100.82,0,0,100.836,0,0
912810SE9,100.211,1000000,2000000,100.219,1000000,2000000
9128285P1,99.1387,1000000,2000000,99.1426,1000000,2000000
9128285M8,99.4023,0,0,99.418,0,0
9128285L0,100.299,1000000,2000000,100.303,1000000,2000000
912810SE9,100.318,1000000,2000000,100.322,1000000,2000000
9128285M8,100.002,0,0,100.014,0,0
9128285M8,99.4375,0,0,99.4531,0,0
9128285N6,100.68,1000000,2000000,100.688,1000000,2000000
9128285N6,100.461,0,0,100.477,0,0
9128285Q9,99.2461,1000000,2000000,99.2539,1000000,2000000
9128285L0,100.014,0,0,100.025,0,0
9128285L0,99.9531,0,0,99.9688,0,0
9128285M8,100.613,0,0,100.629,0,0
912810SE9,99.7207,1000000,2000000,99.7246,1000000,2000000
9128285L0,100.025,0,0,100.037,0,0
9128285M8,99.3984,0,0,99.4141,0,0
912810SE9,100.564,1000000,2000000,100.568,1000000,2000000
9128285L0,99.0117,1000000,2000000,99.0195,1000000,2000000
9128285N6,99.5664,1000000,2000000,99.5742,1000000,2000000
9128285L0,99.9707,0,0,99.9824,0,0
9128285L0,100.92,0,0,100.932,0,0
9128285N6,100.533,0,0,100.545,0,0
912810SE9,99.2227,0,0,99.2383,0,0
9128285Q9,99.1445,0,0,99.1602,0,0
9128285N6,99.334,1000000,2000000,99.3379,1000000,2000000
9128285P1,100.627,0,0,100.639,0,0
912810SE9,99.9648,1000000,2000000,99.9727,1000000,2000000
912810SE9,99.1133,0,0,99.1289,0,0
912810SE9,99.4199,1000000,2000000,99.4238,1000000,2000000
9128285Q9,99.7266,1000000,2000000,99.7344,1000000,2000000
9128285P1,100.709,0,0,100.721,0,0
9128285P1,99.0117,1000000,2000000,99.0195,1000000,2000000
9128285L0,99.2148,0,0,99.2305,0,0
9128285M8,100.438,0,0,100.453,0,0
9128285P1,99.8047,1000000,2000000,99.8125,1000000,2000000
912810SE9,99.002,0,0,99.0137,0,0
9128285P1,100.953,0,0,100.969,0,0
9128285M8,99.6992,0,0,99.7148,0,0
9128285M8,100.787,0,0,100.799,0,0
9128285L0,99.3691,1000000,2000000,99.373,1000000,2000000
9128285Q9,99.4219,0,0,99.4375,0,0
9128285L0,99.9277,1000000,2000000,99.9316,1000000,2000000
9128285M8,100.063,1000000,2000000,100.07,1000000,2000000
9128285L0,99.5566,0,0,99.5684,0,0
9128285N6,99.875,0,0,99.8906,0,0
9128285P1,100.004,0,0,100.02,0,0
9128285Q9,99.4492,0,0,99.4648,0,0
9128285L0,99.6113,0,0,99.623,0,0
9128285M8,100.584,1000000,2000000,100.588,1000000,2000000
9128285M8,100.641,1000000,2000000,100.648,1000000,2000000
912810SE9,99.6602,0,0,99.6758,0,0
9128285Q9,100.842,0,0,100.854,0,0
912810SE9,99.3242,1000000,2000000,99.332,1000000,2000000
9128285L0,99.3066,1000000,2000000,99.3105,1000000,2000000
9128285P1,99.2617,1000000,2000000,99.2695,1000000,2000000
9128285N6,100.354,1000000,2000000,100.357,1000000,2000000
9128285N6,99.1172,0,0,99.1328,0,0
9128285L0,100.338,0,0,100.35,0,0
9128285Q9,100.961,1000000,2000000,100.969,1000000,2000000
912810SE9,100.932,1000000,2000000,100.936,1000000,2000000
9128285L0,100.914,1000000,2000000,100.922,1000000,2000000
9128285P1,99.3535,0,0,99.3652,0,0
9128285P1,100.414,0,0,100.43,0,0
9128285N6,100.254,0,0,100.27,0,0
9128285P1,100.01,1000000,2000000,100.014,1000000,2000000
912810SE9,99.9043,1000000,2000000,99.9082,1000000,2000000
9128285P1,99.9219,1000000,2000000,99.9297,1000000,2000000
912810SE9,100.068,0,0,100.08,0,0
9128285P1,99.9414,1000000,2000000,99.9492,1000000,2000000
9128285Q9,99.0762,1000000,2000000,99.0801,1000000,2000000
9128285Q9,100.797,1000000,2000000,100.805,1000000,2000000
9128285N6,99.1543,1000000,2000000,99.1582,1000000,2000000
9128285L0,99.8965,1000000,2000000,99.9004,1000000,2000000
9128285Q9,99.2969,0,0,99.3125,0,0
9128285N6,100.236,1000000,2000000,100.24,1000000,2000000
9128285M8,100.648,0,0,100.664,0,0
9128285P1,99.377,1000000,2000000,99.3809,1000000,2000000
912810SE9,100.545,1000000,2000000,100.549,1000000,2000000
9128285N6,99.8223,0,0,99.834,0,0
9128285M8,100.023,1000000,2000000,100.031,1000000,2000000
912810SE9,100.93,0,0,100.945,0,0
9128285M8,100.559,0,0,100.574,0,0
9128285N6,100.176,0,0,100.191,0,0
9128285Q9,100.209,0,0,100.221,0,0
9128285M8,99.752,1000000,2000000,99.7559,1000000,2000000
9128285N6,99.8848,1000000,2000000,99.8887,1000000,2000000
9128285M8,100.559,0,0,100.574,0,0
9128285P1,99.8516,1000000,2000000,99.8594,1000000,2000000
912810SE9,100.088,0,0,100.1,0,0
9128285L0,99.9453,0,0,99.9609,0,0
9128285Q9,100.6,0,0,100.611,0,0
9128285M8,100.314,1000000,2000000,100.318,1000000,2000000
9128285P1,99.2285,1000000,2000000,99.2324,1000000,2000000
9128285L0,100.363,0,0,100.379,0,0
9128285L0,100.771,0,0,100.783,0,0
9128285P1,100.877,1000000,2000000,100.881,1000000,2000000
9128285P1,99.8008,0,0,99.8164,0,0
9128285P1,100.83,1000000,2000000,100.834,1000000,2000000
9128285M8,99.0645,1000000,2000000,99.0684,1000000,2000000
912810SE9,100.777,1000000,2000000,100.785,1000000,2000000
912810SE9,100.621,0,0,100.637,0,0
9128285M8,100.398,0,0,100.414,0,0
9128285Q9,99.7383,0,0,99.7539,0,0
9128285N6,100.406,1000000,2000000,100.414,1000000,2000000
9128285N6,99.1543,1000000,2000000,99.1582,1000000,2000000
9128285P1,99.6777,0,0,99.6895,0,0
9128285N6,100.697,1000000,2000000,100.701,1000000,2000000
9128285L0,99.459,1000000,2000000,99.4629,1000000,2000000
9128285P1,99.3477,0,0,99.3633,0,0
912810SE9,99.6016,1000000,2000000,99.6094,1000000,2000000
9128285N6,99.418,0,0,99.4336,0,0
9128285M8,99.8789,0,0,99.8945,0,0
9128285L0,100.963,1000000,2000000,100.967,1000000,2000000
9128285P1,100.029,0,0,100.041,0,0
9128285Q9,100.297,0,0,100.313,0,0
9128285L0,100.326,1000000,2000000,100.33,1000000,2000000
9128285N6,100.475,0,0,100.486,0,0
9128285N6,100.529,1000000,2000000,100.533,1000000,2000000
9128285Q9,100.412,1000000,2000000,100.416,1000000,2000000
9128285Q9,100.871,1000000,2000000,100.879,1000000,2000000
9128285L0,100.521,0,0,100.533,0,0
9128285N6,99.668,0,0,99.6836,0,0
912810SE9,100.195,0,0,100.211,0,0
9128285Q9,99.543,0,0,99.5586,0,0
9128285N6,99.625,1000000,2000000,99.6328,1000000,2000000
9128285N6,99.0098,0,0,99.0215,0,0
9128285M8,100.93,0,0,100.945,0,0
9128285P1,100.109,1000000,2000000,100.117,1000000,2000000
9128285Q9,100.818,1000000,2000000,100.822,1000000,2000000
9128285L0,100.404,0,0,100.416,0,0
912810FB9,99.9629,0,0,99.9746,0,0
912810FM5,99.457,0,0,99.4727,0,0
912810EW4,100.254,0,0,100.27,0,0
912810FB9,99.7422,0,0,99.7578,0,0
912810FP8,100.359,0,0,100.375,0,0
912810FB9,99.3262,0,0,99.3379,0,0
912810FB9,99.9082,1000000,2000000,99.9121,1000000,2000000
912810ES3,99.9434,1000000,2000000,99.9473,1000000,2000000
912810ES3,99.0762,0,0,99.0879,0,0
912810QY7,100.217,0,0,100.229,0,0
912810FM5,100.055,1000000,2000000,100.063,1000000,2000000
912810QY7,99.6602,1000000,2000000,99.668,1000000,2000000
912810QY7,99.3613,1000000,2000000,99.3652,1000000,2000000
912810FP8,100.41,1000000,2000000,100.418,1000000,2000000
912810QY7,100.16,0,0,100.176,0,0
912810FP8,99.6973,0,0,99.709,0,0
912810FP8,100.475,1000000,2000000,100.479,1000000,2000000
912810ES3,99.4453,1000000,2000000,99.4531,1000000,2000000
912810QY7,100.969,1000000,2000000,100.977,1000000,2000000
912810EW4,99.9453,1000000,2000000,99.9531,1000000,2000000
912810QY7,100.441,0,0,100.457,0,0
912810QY7,99.3203,1000000,2000000,99.3281,1000000,2000000
912810FB9,100.977,0,0,100.992,0,0
912810FM5,99.5313,1000000,2000000,99.5391,1000000,2000000
912810FM5,99.6133,0,0,99.6289,0,0
912810EW4,100.635,1000000,2000000,100.639,1000000,2000000
912810FP8,100.047,0,0,100.063,0,0
912810EW4,99.0293,0,0,99.041,0,0
912810FM5,100.291,1000000,2000000,100.295,1000000,2000000
912810FM5,99.6484,0,0,99.6641,0,0
912810ES3,99.0996,0,0,99.1113,0,0
